交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁1号线汉中路站
",77478元/m2,,/ 2001年建成,江宁路,静安,https://sh.lianjia.com/xiaoqu/5011000018166/
"
近地铁2号线南京西路站
",76740元/m2,,/ 2008年建成,南京西路,静安,https://sh.lianjia.com/xiaoqu/5011000015627/
"
近地铁1号线陕西南路站
",104810元/m2,,/ 1997年建成,静安寺,静安,https://sh.lianjia.com/xiaoqu/5011000018119/
"
近地铁2号线南京西路站
",120912元/m2,,/ 2003年建成,南京西路,静安,https://sh.lianjia.com/xiaoqu/5011000018127/
"
近地铁13号线武宁路站
",81494元/m2,,/ 1987年建成,曹家渡,静安,https://sh.lianjia.com/xiaoqu/5011000018247/
"
近地铁1号线上海火车站站
",71050元/m2,,/ 2004年建成,西藏北路,静安,https://sh.lianjia.com/xiaoqu/5011000014652/
"
近地铁1号线上海马戏城站
",74427元/m2,,/ 2002年建成,大宁,静安,https://sh.lianjia.com/xiaoqu/5011000018236/
"
近地铁1号线汉中路站
",98155元/m2,,/ 1996年建成,南京西路,静安,https://sh.lianjia.com/xiaoqu/5011000018015/
"
近地铁7号线行知路站
",65846元/m2,,/ 2008年建成,阳城,静安,https://sh.lianjia.com/xiaoqu/5011000004254/
"
近地铁13号线武宁路站
",101767元/m2,,/ 2011年建成,曹家渡,静安,https://sh.lianjia.com/xiaoqu/5011000012772/
"
近地铁1号线中山北路站
",83763元/m2,,/ 2010年建成,大宁,静安,https://sh.lianjia.com/xiaoqu/5011000010670/
"
近地铁1号线人民广场站
",98691元/m2,,/ 2003年建成,南京西路,静安,https://sh.lianjia.com/xiaoqu/5011000018170/
"
近地铁1号线共康路站
",45844元/m2,,/ 1994年建成,彭浦,静安,https://sh.lianjia.com/xiaoqu/5011000013082/
"
近地铁3号线虹口足球场站
",61911元/m2,,/ 1998年建成,鲁迅公园,虹口,https://sh.lianjia.com/xiaoqu/509099290096520/
"
近地铁4号线海伦路站
",86493元/m2,,/ 2007年建成,临平路,虹口,https://sh.lianjia.com/xiaoqu/5011000013404/
"
近地铁10号线(新江湾城-虹桥火车站)邮电新村站
",78611元/m2,,/ 1998年建成,临平路,虹口,https://sh.lianjia.com/xiaoqu/5011000017185/
"
近地铁4号线临平路站
",91834元/m2,,/ 2000年建成,临平路,虹口,https://sh.lianjia.com/xiaoqu/5011000018055/
"
近地铁8号线西藏北路站
",59736元/m2,,/ 1998年建成,鲁迅公园,虹口,https://sh.lianjia.com/xiaoqu/5011000018065/
"
近地铁3号线虹口足球场站
",暂无,,/ 1993年建成,鲁迅公园,虹口,https://sh.lianjia.com/xiaoqu/5011000020391/
"
近地铁4号线临平路站
",107058元/m2,,/ 2004年建成,临平路,虹口,https://sh.lianjia.com/xiaoqu/5011063202151/
"
近地铁8号线四平路站
",63585元/m2,,/ 1980年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011102208937/
"
近地铁3号线虹口足球场站
",60889元/m2,,/ 1975年建成,鲁迅公园,虹口,https://sh.lianjia.com/xiaoqu/5011000016349/
"
近地铁8号线四平路站
",53485元/m2,,/ 1957年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011000014459/
"
近地铁3号线大柏树站
",55708元/m2,,/ 1988年建成,凉城,虹口,https://sh.lianjia.com/xiaoqu/5011000014181/
"
近地铁8号线四平路站
",55659元/m2,,/ 1957年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011000002994/
"
近地铁4号线临平路站
",79671元/m2,,/ 2003年建成,临平路,虹口,https://sh.lianjia.com/xiaoqu/5011000017007/
"
近地铁1号线新闸路站
",63983元/m2,,/ 1957年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011000016345/
"
近地铁3号线赤峰路站
",76059元/m2,,/ 1986年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011000014705/
"
近地铁3号线赤峰路站
",57021元/m2,,/ 1984年建成,凉城,虹口,https://sh.lianjia.com/xiaoqu/5011000009656/
"
近地铁4号线临平路站
",99239元/m2,,/ 2000年建成,临平路,虹口,https://sh.lianjia.com/xiaoqu/5011000005352/
"
近地铁1号线新闸路站
",66172元/m2,,/ 1979年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011000015074/
"
",52499元/m2,,/ 1995年建成,凉城,虹口,https://sh.lianjia.com/xiaoqu/5011000003991/
"
近地铁10号线(新江湾城-虹桥火车站)邮电新村站
",81732元/m2,,/ 2004年建成,鲁迅公园,虹口,https://sh.lianjia.com/xiaoqu/5011000017416/
"
近地铁3号线赤峰路站
",74446元/m2,,/ 1991年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011000012789/
"
近地铁3号线大柏树站
",54455元/m2,,/ 1984年建成,江湾镇,虹口,https://sh.lianjia.com/xiaoqu/5011000007369/
"
近地铁8号线曲阳路站
",60972元/m2,,/ 1951年建成,鲁迅公园,虹口,https://sh.lianjia.com/xiaoqu/5011000017823/
"
近地铁1号线上海马戏城站
",69304元/m2,,/ 2003年建成,凉城,虹口,https://sh.lianjia.com/xiaoqu/5011000015861/
"
近地铁10号线(新江湾城-虹桥火车站)邮电新村站
",暂无,,/ 2000年建成,鲁迅公园,虹口,https://sh.lianjia.com/xiaoqu/5011000016874/
"
近地铁8号线曲阳路站
",71544元/m2,,/ 1988年建成,曲阳,虹口,https://sh.lianjia.com/xiaoqu/5011000004511/
"
近地铁3号线大柏树站
",69408元/m2,,/ 2005年建成,凉城,虹口,https://sh.lianjia.com/xiaoqu/5011000015591/
"
近地铁12号线国际客运中心站
",83837元/m2,,/ 2003年建成,北外滩,虹口,https://sh.lianjia.com/xiaoqu/5011000018023/
"
近地铁3号线大柏树站
",47455元/m2,,/ 1955年建成,凉城,虹口,https://sh.lianjia.com/xiaoqu/5011000009202/
"
近地铁10号线(新江湾城-虹桥火车站)邮电新村站
",95971元/m2,,/ 1993年建成,临平路,虹口,https://sh.lianjia.com/xiaoqu/5011000020441/
"
",27866元/m2,,/ 2014年建成,赵巷,青浦,https://sh.lianjia.com/xiaoqu/5011000001561/
"
近地铁17号线汇金路站
",36884元/m2,,/ 2008年建成,夏阳,青浦,https://sh.lianjia.com/xiaoqu/5011000012108/
"
",22939元/m2,,/ 2014年建成,赵巷,青浦,https://sh.lianjia.com/xiaoqu/5011000000173/
"
近地铁17号线汇金路站
",31118元/m2,,/ 2006年建成,夏阳,青浦,https://sh.lianjia.com/xiaoqu/5011000014900/
"
近地铁11号线(花桥-三林)安亭站
",23130元/m2,,/ 2006年建成,白鹤,青浦,https://sh.lianjia.com/xiaoqu/5011102207525/
"
",28917元/m2,,/ 1990年建成,夏阳,青浦,https://sh.lianjia.com/xiaoqu/5011000005217/
"
近地铁17号线徐泾北城站
",32500元/m2,,/ 2008年建成,华新,青浦,https://sh.lianjia.com/xiaoqu/509821540057269/
"
",47200元/m2,,/ 2014年建成,徐泾,青浦,https://sh.lianjia.com/xiaoqu/5011000002853/
"
近地铁17号线徐泾北城站
",36079元/m2,,/ 2015年建成,华新,青浦,https://sh.lianjia.com/xiaoqu/5010726255636604/
"
近地铁17号线青浦新城站
",28987元/m2,,/ 1990年建成,夏阳,青浦,https://sh.lianjia.com/xiaoqu/5011000012910/
"
",32342元/m2,,/ 2014年建成,赵巷,青浦,https://sh.lianjia.com/xiaoqu/5011000000319/
"
近地铁17号线徐盈路站
",63585元/m2,,/ 1993年建成,徐泾,青浦,https://sh.lianjia.com/xiaoqu/5011000000986/
"
近地铁17号线青浦新城站
",34567元/m2,,/ 2014年建成,夏阳,青浦,https://sh.lianjia.com/xiaoqu/5011000000481/
"
近地铁17号线漕盈路站
",32834元/m2,,/ 2012年建成,盈浦,青浦,https://sh.lianjia.com/xiaoqu/5011000010444/
"
",31235元/m2,,/ 2006年建成,夏阳,青浦,https://sh.lianjia.com/xiaoqu/5011000013551/
"
",27048元/m2,,/ 1992年建成,盈浦,青浦,https://sh.lianjia.com/xiaoqu/5011000005326/
"
近地铁17号线漕盈路站
",33572元/m2,,/ 2011年建成,盈浦,青浦,https://sh.lianjia.com/xiaoqu/5011102207248/
"
",34622元/m2,,/ 2010年建成,赵巷,青浦,https://sh.lianjia.com/xiaoqu/5011000014038/
"
",29079元/m2,,/ 2014年建成,赵巷,青浦,https://sh.lianjia.com/xiaoqu/5011000002134/
"
",56107元/m2,,/ 2003年建成,徐泾,青浦,https://sh.lianjia.com/xiaoqu/5011000016369/
"
近地铁3号线宜山路站
",30074元/m2,,/ 1990年建成,金泽,青浦,https://sh.lianjia.com/xiaoqu/5011000015540/
"
近地铁2号线南京西路站
",37923元/m2,,/ 2012年建成,赵巷,青浦,https://sh.lianjia.com/xiaoqu/5011000002087/
"
",52304元/m2,,/ 2014年建成,徐泾,青浦,https://sh.lianjia.com/xiaoqu/5011000002714/
"
近地铁11号线(花桥-三林)兆丰路站
",23569元/m2,,/ 2007年建成,白鹤,青浦,https://sh.lianjia.com/xiaoqu/5011000001967/
"
近地铁17号线蟠龙路站
",44320元/m2,,/ 2009年建成,徐泾,青浦,https://sh.lianjia.com/xiaoqu/5011000013302/
"
",32776元/m2,,/ 2010年建成,赵巷,青浦,https://sh.lianjia.com/xiaoqu/5011000002897/
"
近地铁17号线青浦新城站
",29082元/m2,,/ 1978年建成,夏阳,青浦,https://sh.lianjia.com/xiaoqu/5011000011227/
"
",22468元/m2,,/ 2005年建成,香花桥,青浦,https://sh.lianjia.com/xiaoqu/5011000015041/
"
近地铁5号线南延伸段西渡站
",24951元/m2,,/ 2001年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000012357/
"
近地铁5号线南延伸段西渡站
",23716元/m2,,/ 1997年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000009080/
"
近地铁5号线南延伸段西渡站
",22680元/m2,,/ 1995年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000011212/
"
",18056元/m2,,/ 1987年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000019388/
"
",17443元/m2,,/ 2007年建成,海湾,奉贤,https://sh.lianjia.com/xiaoqu/5011000011415/
"
",16383元/m2,,/ 1990年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000010208/
"
",20792元/m2,,/ 1974年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000014838/
"
近地铁5号线南延伸段西渡站
",22848元/m2,,/ 1994年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000013437/
"
",17313元/m2,,/ 2011年建成,海湾,奉贤,https://sh.lianjia.com/xiaoqu/5011000001587/
"
近地铁5号线南延伸段西渡站
",22014元/m2,,/ 1994年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000010594/
"
近地铁5号线南延伸段西渡站
",22525元/m2,,/ 1994年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000012791/
"
近地铁5号线南延伸段西渡站
",24968元/m2,,/ 1999年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000009434/
"
近地铁5号线南延伸段西渡站
",23082元/m2,,/ 1991年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5020023398721818/
"
",29227元/m2,,/ 2014年建成,奉贤金汇,奉贤,https://sh.lianjia.com/xiaoqu/5011063203199/
"
",暂无,,/ 1993年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/509821540319491/
"
",23617元/m2,,/ 2005年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000012683/
"
",20285元/m2,,/ 2007年建成,奉贤金汇,奉贤,https://sh.lianjia.com/xiaoqu/5011000013117/
"
近地铁5号线南延伸段环城东路站
",32920元/m2,,/ 2004年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000012867/
"
",16481元/m2,,/ 1994年建成,奉城,奉贤,https://sh.lianjia.com/xiaoqu/5011000013313/
"
",19246元/m2,,/ 2010年建成,海湾,奉贤,https://sh.lianjia.com/xiaoqu/5011000004829/
"
近地铁5号线南延伸段萧塘站
",22225元/m2,,/ 2004年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000014952/
"
近地铁5号线南延伸段西渡站
",20305元/m2,,/ 1989年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000018544/
"
",14575元/m2,,/ 2006年建成,柘林,奉贤,https://sh.lianjia.com/xiaoqu/5011000012350/
"
",16723元/m2,,/ 2004年建成,海湾,奉贤,https://sh.lianjia.com/xiaoqu/5011000010390/
"
近地铁5号线南延伸段西渡站
",20549元/m2,,/ 1993年建成,西渡,奉贤,https://sh.lianjia.com/xiaoqu/5011000013571/
"
近地铁5号线南延伸段环城东路站
",23066元/m2,,/ 1996年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000003331/
"
",30046元/m2,,/ 2009年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000012061/
"
",14258元/m2,,/ 2009年建成,柘林,奉贤,https://sh.lianjia.com/xiaoqu/5011000014503/
"
",26857元/m2,,/ 2013年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000011963/
"
",20823元/m2,,/ 1996年建成,南桥,奉贤,https://sh.lianjia.com/xiaoqu/5011000010787/
"
近地铁金山铁路金山卫站站
",13577元/m2,,/ 1986年建成,石化,金山,https://sh.lianjia.com/xiaoqu/5011000018695/
"
近地铁金山铁路金山卫站站
",14729元/m2,,/ 1967年建成,石化,金山,https://sh.lianjia.com/xiaoqu/5011000002246/
"
",12504元/m2,,/ 1996年建成,亭林,金山,https://sh.lianjia.com/xiaoqu/5016389545929944/
"
近地铁金山铁路金山卫站站
",15359元/m2,,/ 1979年建成,石化,金山,https://sh.lianjia.com/xiaoqu/5011000005128/
"
近地铁金山铁路金山卫站站
",14751元/m2,,/ 1981年建成,石化,金山,https://sh.lianjia.com/xiaoqu/5011000015706/
"
",14234元/m2,,/ 1991年建成,亭林,金山,https://sh.lianjia.com/xiaoqu/509977363955974/
"
近地铁金山铁路金山卫站站
",13281元/m2,,/ 1985年建成,石化,金山,https://sh.lianjia.com/xiaoqu/5011000001953/
"
",暂无,,/ 2004年建成,朱泾,金山,https://sh.lianjia.com/xiaoqu/5011000004176/
"
近地铁金山铁路金山卫站站
",15490元/m2,,/ 1988年建成,石化,金山,https://sh.lianjia.com/xiaoqu/5011000014634/
"
",暂无,,/ 1993年建成,亭林,金山,https://sh.lianjia.com/xiaoqu/509977363956062/
"
",暂无,,/ 1995年建成,亭林,金山,https://sh.lianjia.com/xiaoqu/5016389543047653/
"
",暂无,,/ 未知年建成,山阳,金山,https://sh.lianjia.com/xiaoqu/5020040816861017/
"
",暂无,,/ 1982年建成,朱泾,金山,https://sh.lianjia.com/xiaoqu/5011000014008/
"
",暂无,,/ 1984年建成,枫泾,金山,https://sh.lianjia.com/xiaoqu/509977363956044/
"
",暂无,,/ 未知年建成,吕巷,金山,https://sh.lianjia.com/xiaoqu/5012970443682349/
"
",暂无,,/ 未知年建成,枫泾,金山,https://sh.lianjia.com/xiaoqu/5012970475926247/
"
",暂无,,/ 未知年建成,金山,金山,https://sh.lianjia.com/xiaoqu/5011000011247/
"
",暂无,,/ 未知年建成,亭林,金山,https://sh.lianjia.com/xiaoqu/5012970736497211/
"
",暂无,,/ 未知年建成,金山,金山,https://sh.lianjia.com/xiaoqu/5012970751701720/
"
",暂无,,/ 未知年建成,朱泾,金山,https://sh.lianjia.com/xiaoqu/5015229854452412/
"
",暂无,,/ 未知年建成,朱泾,金山,https://sh.lianjia.com/xiaoqu/5015237534724479/
"
",暂无,,/ 未知年建成,山阳,金山,https://sh.lianjia.com/xiaoqu/5012970721292447/
"
",暂无,,/ 未知年建成,枫泾,金山,https://sh.lianjia.com/xiaoqu/5012970721292841/
"
",暂无,,/ 未知年建成,金山,金山,https://sh.lianjia.com/xiaoqu/5012970721292900/
"
",暂无,,/ 未知年建成,金山,金山,https://sh.lianjia.com/xiaoqu/5016227787616236/
"
",暂无,,/ 1996年建成,金山,金山,https://sh.lianjia.com/xiaoqu/5016389371080643/
"
",暂无,,/ 未知年建成,廊下,金山,https://sh.lianjia.com/xiaoqu/5012970736496905/
"
",暂无,,/ 未知年建成,石化,金山,https://sh.lianjia.com/xiaoqu/5012970736496855/
"
",暂无,,/ 1990年建成,山阳,金山,https://sh.lianjia.com/xiaoqu/5016389388383191/
"
",暂无,,/ 未知年建成,廊下,金山,https://sh.lianjia.com/xiaoqu/5012970736496903/
"
",32768元/m2,,/ 2014年建成,陈家镇,崇明,https://sh.lianjia.com/xiaoqu/508688780456056/
"
",暂无,,/ 1982年建成,崇明其它,崇明,https://sh.lianjia.com/xiaoqu/5011000019150/
"
",10063元/m2,,/ 1986年建成,崇明其它,崇明,https://sh.lianjia.com/xiaoqu/5011000018568/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389545930170/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389558274193/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5017001466835444/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5012970736496856/
"
",暂无,,/ 1999年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5011000018864/
"
",暂无,,/ 2004年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5011000018913/
"
",暂无,,/ 1998年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389388383226/
"
",暂无,,/ 1999年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389398891274/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389495337889/
"
",暂无,,/ 未知年建成,陈家镇,崇明,https://sh.lianjia.com/xiaoqu/5016389501103604/
"
",暂无,,/ 1994年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389506370103/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389506370042/
"
",暂无,,/ 2006年建成,堡镇,崇明,https://sh.lianjia.com/xiaoqu/5016389506370201/
"
",暂无,,/ 1998年建成,堡镇,崇明,https://sh.lianjia.com/xiaoqu/5016389543047445/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5020026436828955/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5020027042136271/
"
",暂无,,/ 1982年建成,陈家镇,崇明,https://sh.lianjia.com/xiaoqu/5011000018875/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5011000018915/
"
",暂无,,/ 2002年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5011000018837/
"
",暂无,,/ 2013年建成,崇明其它,崇明,https://sh.lianjia.com/xiaoqu/5011102205884/
"
",暂无,,/ 2000年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389495337358/
"
",暂无,,/ 未知年建成,崇明其它,崇明,https://sh.lianjia.com/xiaoqu/5016389495337786/
"
",暂无,,/ 1998年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389495337960/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389501103118/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389501103267/
"
",暂无,,/ 未知年建成,崇明新城,崇明,https://sh.lianjia.com/xiaoqu/5016389506369547/
"
",暂无,,/ 未知年建成,昆山,上海周边,https://sh.lianjia.com/xiaoqu/5020025746336630/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020030071550512/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020032801256874/
"
",暂无,,/ 未知年建成,苏州,上海周边,https://sh.lianjia.com/xiaoqu/5016886770970026/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020033493431221/
"
",暂无,,/ 未知年建成,太仓,上海周边,https://sh.lianjia.com/xiaoqu/5020033494513357/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020024599977837/
"
",暂无,,/ 未知年建成,太仓,上海周边,https://sh.lianjia.com/xiaoqu/5020026413760035/
"
",暂无,,/ 未知年建成,太仓,上海周边,https://sh.lianjia.com/xiaoqu/5020022438903164/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020033041415546/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020031874946005/
"
",暂无,,/ 未知年建成,太仓,上海周边,https://sh.lianjia.com/xiaoqu/5014028118199704/
"
",暂无,,/ 未知年建成,昆山,上海周边,https://sh.lianjia.com/xiaoqu/5020022919358984/
"
",暂无,,/ 未知年建成,太仓,上海周边,https://sh.lianjia.com/xiaoqu/5020032577864243/
"
",暂无,,/ 未知年建成,苏州,上海周边,https://sh.lianjia.com/xiaoqu/5020032803353656/
"
",暂无,,/ 未知年建成,上海周边,上海周边,https://sh.lianjia.com/xiaoqu/5020022004701124/
"
",暂无,,/ 未知年建成,太仓,上海周边,https://sh.lianjia.com/xiaoqu/5020034148219999/
"
",暂无,,/ 未知年建成,无锡市,上海周边,https://sh.lianjia.com/xiaoqu/5020033749440250/
"
",暂无,,/ 未知年建成,南通,上海周边,https://sh.lianjia.com/xiaoqu/5020034103030353/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020020784933630/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020034041231990/
"
",暂无,,/ 未知年建成,常熟市,上海周边,https://sh.lianjia.com/xiaoqu/5020033832446230/
"
",暂无,,/ 未知年建成,南通,上海周边,https://sh.lianjia.com/xiaoqu/5020034107224232/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020024356575784/
"
",暂无,,/ 2017年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020033458956102/
"
",暂无,,/ 未知年建成,苏州,上海周边,https://sh.lianjia.com/xiaoqu/5020030094622209/
"
",暂无,,/ 未知年建成,嘉兴,上海周边,https://sh.lianjia.com/xiaoqu/5020028578950119/
"
",暂无,,/ 未知年建成,南通,上海周边,https://sh.lianjia.com/xiaoqu/5020034387286415/
